record_id,protocol_id,scenario,variant,variant_status,training_seed,evaluation_episode_index,robot_count,training_episodes,validation_points,safety_envelope,control_step_s,fully_successful_episode,collision_episode,rr_near_miss_count,rp_near_miss_count,average_completion_time_s,makespan_s,average_waiting_time_s,average_path_length_m,astar_reference_path_length_m,executed_to_astar_ratio,trajectory_straightness,turning_per_m_rad_per_m,sharp_turn_count,min_rr_center_distance_m,min_rp_center_distance_m,intervention_ratio,mean_policy_inference_time_ms,p95_policy_inference_time_ms,active_conflict_edge_count_mean,possible_edge_count,edge_density_mean,checkpoint_sha256,source_commit,config_sha256
abl__mixed_complex__fixed_reduced-term_reward_configuration__seed4__ep04,mixed_complex_component_ablation,mixed_complex,fixed reduced-term reward configuration,existing_current_table7,4,4,4,100,20,ON,0.1,1,0,0,0,50.302839,50.346446,1.338454,21.6127,22.7771,0.9489,0.771931,0.706001,0,0.786645,0.782969,0.323594,0.7744,1.4183,1.56,12,0.13,277905a94725d44a5e7818afbf1e590387047d1dacfcc18db39d8febbbe791f9,6ab462282254dde9da98b27b25c83d9d362b1a8c,b5c8bbd87e14f8b32c775f14b4d4eff170af33579522dcc3f08417b03602502f
abl__mixed_complex__fixed_reduced-term_reward_configuration__seed4__ep05,mixed_complex_component_ablation,mixed_complex,fixed reduced-term reward configuration,existing_current_table7,4,5,4,100,20,ON,0.1,1,0,0,0,47.42447,50.346446,1.409585,21.4013,23.0095,0.9301,0.767686,0.689027,1,0.786084,0.761689,0.33378,0.9554,1.3049,3.23,12,0.269167,277905a94725d44a5e7818afbf1e590387047d1dacfcc18db39d8febbbe791f9,6ab462282254dde9da98b27b25c83d9d362b1a8c,b5c8bbd87e14f8b32c775f14b4d4eff170af33579522dcc3f08417b03602502f
abl__mixed_complex__fixed_reduced-term_reward_configuration__seed4__ep06,mixed_complex_component_ablation,mixed_complex,fixed reduced-term reward configuration,existing_current_table7,4,6,4,100,20,ON,0.1,1,0,0,0,47.546241,50.346446,1.460285,21.6342,23.0576,0.9383,0.776015,0.745512,1,0.733643,0.816955,0.314721,0.7849,1.5435,2.39,12,0.199167,277905a94725d44a5e7818afbf1e590387047d1dacfcc18db39d8febbbe791f9,6ab462282254dde9da98b27b25c83d9d362b1a8c,b5c8bbd87e14f8b32c775f14b4d4eff170af33579522dcc3f08417b03602502f
abl__mixed_complex__fixed_reduced-term_reward_configuration__seed4__ep07,mixed_complex_component_ablation,mixed_complex,fixed reduced-term reward configuration,existing_current_table7,4,7,4,100,20,ON,0.1,1,0,0,0,49.273239,50.346446,1.203614,21.3393,23.2011,0.9198,0.77847,0.709939,1,0.758335,0.767623,0.303504,0.9806,1.5682,2.09,12,0.174167,277905a94725d44a5e7818afbf1e590387047d1dacfcc18db39d8febbbe791f9,6ab462282254dde9da98b27b25c83d9d362b1a8c,b5c8bbd87e14f8b32c775f14b4d4eff170af33579522dcc3f08417b03602502f
abl__mixed_complex__fixed_reduced-term_reward_configuration__seed4__ep08,mixed_complex_component_ablation,mixed_complex,fixed reduced-term reward configuration,existing_current_table7,4,8,4,100,20,ON,0.1,1,0,0,0,44.800454,50.346446,1.069259,21.7654,23.0716,0.9434,0.767442,0.68028,1,0.760826,0.788892,0.332344,0.8591,1.5091,3.15,12,0.2625,277905a94725d44a5e7818afbf1e590387047d1dacfcc18db39d8febbbe791f9,6ab462282254dde9da98b27b25c83d9d362b1a8c,b5c8bbd87e14f8b32c775f14b4d4eff170af33579522dcc3f08417b03602502f
abl__mixed_complex__fixed_reduced-term_reward_configuration__seed4__ep09,mixed_complex_component_ablation,mixed_complex,fixed reduced-term reward configuration,existing_current_table7,4,9,4,100,20,ON,0.1,1,0,0,0,46.461226,50.346446,1.129984,21.6738,23.1342,0.9369,0.76627,0.70045,1,0.786134,0.830983,0.316398,0.7297,1.6142,2.76,12,0.23,277905a94725d44a5e7818afbf1e590387047d1dacfcc18db39d8febbbe791f9,6ab462282254dde9da98b27b25c83d9d362b1a8c,b5c8bbd87e14f8b32c775f14b4d4eff170af33579522dcc3f08417b03602502f
abl__mixed_complex__fixed_reduced-term_reward_configuration__seed5__ep00,mixed_complex_component_ablation,mixed_complex,fixed reduced-term reward configuration,existing_current_table7,5,0,4,100,20,ON,0.1,1,0,0,0,45.317155,48.527745,1.179039,21.2653,23.1966,0.9167,0.758157,0.728761,0,0.729743,0.776712,0.328502,0.8808,1.5949,1.6,12,0.133333,2c0a7a0fc6d1c5479fd4d0ba119c536d028b679278f3d993435eea40a1e813cf,6ab462282254dde9da98b27b25c83d9d362b1a8c,b5c8bbd87e14f8b32c775f14b4d4eff170af33579522dcc3f08417b03602502f
abl__mixed_complex__fixed_reduced-term_reward_configuration__seed5__ep01,mixed_complex_component_ablation,mixed_complex,fixed reduced-term reward configuration,existing_current_table7,5,1,4,100,20,ON,0.1,1,0,0,0,42.274439,50.754514,0.977751,21.2082,23.1154,0.9175,0.782225,0.739938,1,0.794576,0.782449,0.340027,0.8204,1.3065,2.68,12,0.223333,2c0a7a0fc6d1c5479fd4d0ba119c536d028b679278f3d993435eea40a1e813cf,6ab462282254dde9da98b27b25c83d9d362b1a8c,b5c8bbd87e14f8b32c775f14b4d4eff170af33579522dcc3f08417b03602502f
abl__mixed_complex__fixed_reduced-term_reward_configuration__seed5__ep02,mixed_complex_component_ablation,mixed_complex,fixed reduced-term reward configuration,existing_current_table7,5,2,4,100,20,ON,0.1,1,0,0,0,43.65181,47.720412,0.850334,21.7577,23.0527,0.9438,0.765679,0.713908,0,0.809475,0.827858,0.336948,0.8109,1.6083,2.03,12,0.169167,2c0a7a0fc6d1c5479fd4d0ba119c536d028b679278f3d993435eea40a1e813cf,6ab462282254dde9da98b27b25c83d9d362b1a8c,b5c8bbd87e14f8b32c775f14b4d4eff170af33579522dcc3f08417b03602502f
abl__mixed_complex__fixed_reduced-term_reward_configuration__seed5__ep03,mixed_complex_component_ablation,mixed_complex,fixed reduced-term reward configuration,existing_current_table7,5,3,4,100,20,ON,0.1,1,0,0,0,48.882365,49.444021,0.966277,21.6873,22.9467,0.9451,0.768334,0.751975,0,0.763095,0.77039,0.312656,0.8047,1.6185,2.66,12,0.221667,2c0a7a0fc6d1c5479fd4d0ba119c536d028b679278f3d993435eea40a1e813cf,6ab462282254dde9da98b27b25c83d9d362b1a8c,b5c8bbd87e14f8b32c775f14b4d4eff170af33579522dcc3f08417b03602502f
abl__mixed_complex__fixed_reduced-term_reward_configuration__seed5__ep04,mixed_complex_component_ablation,mixed_complex,fixed reduced-term reward configuration,existing_current_table7,5,4,4,100,20,ON,0.1,1,0,0,0,46.146811,48.265087,1.271164,21.445,23.1198,0.9276,0.758486,0.73997,1,0.768452,0.817681,0.33717,0.7795,1.4684,2.2,12,0.183333,2c0a7a0fc6d1c5479fd4d0ba119c536d028b679278f3d993435eea40a1e813cf,6ab462282254dde9da98b27b25c83d9d362b1a8c,b5c8bbd87e14f8b32c775f14b4d4eff170af33579522dcc3f08417b03602502f
abl__mixed_complex__fixed_reduced-term_reward_configuration__seed5__ep05,mixed_complex_component_ablation,mixed_complex,fixed reduced-term reward configuration,existing_current_table7,5,5,4,100,20,ON,0.1,1,0,0,0,46.342082,47.407741,1.139871,21.3524,22.9279,0.9313,0.765441,0.733867,0,0.815383,0.760438,0.301722,0.738,1.3449,1.59,12,0.1325,2c0a7a0fc6d1c5479fd4d0ba119c536d028b679278f3d993435eea40a1e813cf,6ab462282254dde9da98b27b25c83d9d362b1a8c,b5c8bbd87e14f8b32c775f14b4d4eff170af33579522dcc3f08417b03602502f
abl__mixed_complex__fixed_reduced-term_reward_configuration__seed5__ep06,mixed_complex_component_ablation,mixed_complex,fixed reduced-term reward configuration,existing_current_table7,5,6,4,100,20,ON,0.1,1,0,0,0,45.187096,49.096595,1.133948,21.571,23.1342,0.9324,0.751226,0.717759,1,0.752683,0.80586,0.32863,0.7353,1.4497,3.46,12,0.288333,2c0a7a0fc6d1c5479fd4d0ba119c536d028b679278f3d993435eea40a1e813cf,6ab462282254dde9da98b27b25c83d9d362b1a8c,b5c8bbd87e14f8b32c775f14b4d4eff170af33579522dcc3f08417b03602502f
abl__mixed_complex__fixed_reduced-term_reward_configuration__seed5__ep07,mixed_complex_component_ablation,mixed_complex,fixed reduced-term reward configuration,existing_current_table7,5,7,4,100,20,ON,0.1,1,0,0,0,48.944876,49.95519,0.814872,21.2642,23.2401,0.915,0.762379,0.685264,0,0.727253,0.788531,0.31923,0.829,1.4679,2.53,12,0.210833,2c0a7a0fc6d1c5479fd4d0ba119c536d028b679278f3d993435eea40a1e813cf,6ab462282254dde9da98b27b25c83d9d362b1a8c,b5c8bbd87e14f8b32c775f14b4d4eff170af33579522dcc3f08417b03602502f
abl__mixed_complex__fixed_reduced-term_reward_configuration__seed5__ep08,mixed_complex_component_ablation,mixed_complex,fixed reduced-term reward configuration,existing_current_table7,5,8,4,100,20,ON,0.1,1,0,0,0,43.317111,47.323157,1.187835,21.5612,23.2445,0.9276,0.789636,0.738095,1,0.796294,0.796055,0.364572,0.9372,1.6742,2.4,12,0.2,2c0a7a0fc6d1c5479fd4d0ba119c536d028b679278f3d993435eea40a1e813cf,6ab462282254dde9da98b27b25c83d9d362b1a8c,b5c8bbd87e14f8b32c775f14b4d4eff170af33579522dcc3f08417b03602502f
abl__mixed_complex__fixed_reduced-term_reward_configuration__seed5__ep09,mixed_complex_component_ablation,mixed_complex,fixed reduced-term reward configuration,existing_current_table7,5,9,4,100,20,ON,0.1,1,0,0,0,49.846381,49.889138,1.064247,21.679,22.7817,0.9516,0.776153,0.688465,0,0.79901,0.814799,0.340789,0.9412,1.308,1.96,12,0.163333,2c0a7a0fc6d1c5479fd4d0ba119c536d028b679278f3d993435eea40a1e813cf,6ab462282254dde9da98b27b25c83d9d362b1a8c,b5c8bbd87e14f8b32c775f14b4d4eff170af33579522dcc3f08417b03602502f
abl__mixed_complex__fixed_reduced-term_reward_configuration__seed6__ep00,mixed_complex_component_ablation,mixed_complex,fixed reduced-term reward configuration,existing_current_table7,6,0,4,100,20,ON,0.1,1,0,0,0,48.40968,51.616688,0.963532,21.702,22.9018,0.9476,0.75876,0.745796,1,0.762519,0.76102,0.298144,0.914,1.4039,3.35,12,0.279167,deedd3f7c96ea1e69c0dcb0930da0a82d69fd4cf06073292b81e090dfecef1fb,6ab462282254dde9da98b27b25c83d9d362b1a8c,b5c8bbd87e14f8b32c775f14b4d4eff170af33579522dcc3f08417b03602502f
abl__mixed_complex__fixed_reduced-term_reward_configuration__seed6__ep01,mixed_complex_component_ablation,mixed_complex,fixed reduced-term reward configuration,existing_current_table7,6,1,4,100,20,ON,0.1,1,0,0,0,48.394076,50.450246,0.757451,21.5526,23.0095,0.9367,0.757914,0.751003,0,0.793841,0.777089,0.288534,0.7515,1.6697,2.49,12,0.2075,deedd3f7c96ea1e69c0dcb0930da0a82d69fd4cf06073292b81e090dfecef1fb,6ab462282254dde9da98b27b25c83d9d362b1a8c,b5c8bbd87e14f8b32c775f14b4d4eff170af33579522dcc3f08417b03602502f
abl__mixed_complex__fixed_reduced-term_reward_configuration__seed6__ep02,mixed_complex_component_ablation,mixed_complex,fixed reduced-term reward configuration,existing_current_table7,6,2,4,100,20,ON,0.1,1,0,0,0,46.784105,52.061506,0.929374,21.5794,23.1777,0.931,0.781957,0.75245,0,0.7438,0.828105,0.333371,0.9519,1.3294,3.11,12,0.259167,deedd3f7c96ea1e69c0dcb0930da0a82d69fd4cf06073292b81e090dfecef1fb,6ab462282254dde9da98b27b25c83d9d362b1a8c,b5c8bbd87e14f8b32c775f14b4d4eff170af33579522dcc3f08417b03602502f
abl__mixed_complex__fixed_reduced-term_reward_configuration__seed6__ep03,mixed_complex_component_ablation,mixed_complex,fixed reduced-term reward configuration,existing_current_table7,6,3,4,100,20,ON,0.1,1,0,0,0,46.933158,52.932948,0.827702,21.6438,22.9692,0.9423,0.784989,0.686161,0,0.781394,0.779477,0.336325,0.8386,1.4999,1.6,12,0.133333,deedd3f7c96ea1e69c0dcb0930da0a82d69fd4cf06073292b81e090dfecef1fb,6ab462282254dde9da98b27b25c83d9d362b1a8c,b5c8bbd87e14f8b32c775f14b4d4eff170af33579522dcc3f08417b03602502f
abl__mixed_complex__fixed_reduced-term_reward_configuration__seed6__ep04,mixed_complex_component_ablation,mixed_complex,fixed reduced-term reward configuration,existing_current_table7,6,4,4,100,20,ON,0.1,1,0,0,0,47.711583,50.98304,1.000151,21.7089,22.8654,0.9494,0.738456,0.717756,1,0.806056,0.820717,0.326035,0.921,1.3523,1.91,12,0.159167,deedd3f7c96ea1e69c0dcb0930da0a82d69fd4cf06073292b81e090dfecef1fb,6ab462282254dde9da98b27b25c83d9d362b1a8c,b5c8bbd87e14f8b32c775f14b4d4eff170af33579522dcc3f08417b03602502f
abl__mixed_complex__fixed_reduced-term_reward_configuration__seed6__ep05,mixed_complex_component_ablation,mixed_complex,fixed reduced-term reward configuration,existing_current_table7,6,5,4,100,20,ON,0.1,1,0,0,0,49.043915,49.916353,0.766115,21.6892,23.1342,0.9375,0.766372,0.691662,1,0.815952,0.839803,0.289414,0.8714,1.3284,1.88,12,0.156667,deedd3f7c96ea1e69c0dcb0930da0a82d69fd4cf06073292b81e090dfecef1fb,6ab462282254dde9da98b27b25c83d9d362b1a8c,b5c8bbd87e14f8b32c775f14b4d4eff170af33579522dcc3f08417b03602502f
abl__mixed_complex__fixed_reduced-term_reward_configuration__seed6__ep06,mixed_complex_component_ablation,mixed_complex,fixed reduced-term reward configuration,existing_current_table7,6,6,4,100,20,ON,0.1,1,0,0,0,47.492139,52.457003,0.940264,21.5715,23.1777,0.9307,0.75456,0.699452,1,0.765233,0.79894,0.327755,0.9472,1.3172,2.7,12,0.225,deedd3f7c96ea1e69c0dcb0930da0a82d69fd4cf06073292b81e090dfecef1fb,6ab462282254dde9da98b27b25c83d9d362b1a8c,b5c8bbd87e14f8b32c775f14b4d4eff170af33579522dcc3f08417b03602502f
abl__mixed_complex__fixed_reduced-term_reward_configuration__seed6__ep07,mixed_complex_component_ablation,mixed_complex,fixed reduced-term reward configuration,existing_current_table7,6,7,4,100,20,ON,0.1,1,0,0,0,48.222873,51.6109,0.714266,21.5992,22.822,0.9464,0.770618,0.72744,1,0.81931,0.795158,0.286494,0.7236,1.6447,3.45,12,0.2875,deedd3f7c96ea1e69c0dcb0930da0a82d69fd4cf06073292b81e090dfecef1fb,6ab462282254dde9da98b27b25c83d9d362b1a8c,b5c8bbd87e14f8b32c775f14b4d4eff170af33579522dcc3f08417b03602502f
abl__mixed_complex__fixed_reduced-term_reward_configuration__seed6__ep08,mixed_complex_component_ablation,mixed_complex,fixed reduced-term reward configuration,existing_current_table7,6,8,4,100,20,ON,0.1,1,0,0,0,44.047617,54.710125,0.913283,21.4278,23.1342,0.9262,0.756061,0.75843,1,0.780881,0.792609,0.308981,0.9345,1.4095,2.36,12,0.196667,deedd3f7c96ea1e69c0dcb0930da0a82d69fd4cf06073292b81e090dfecef1fb,6ab462282254dde9da98b27b25c83d9d362b1a8c,b5c8bbd87e14f8b32c775f14b4d4eff170af33579522dcc3f08417b03602502f
abl__mixed_complex__fixed_reduced-term_reward_configuration__seed6__ep09,mixed_complex_component_ablation,mixed_complex,fixed reduced-term reward configuration,existing_current_table7,6,9,4,100,20,ON,0.1,1,0,0,0,51.337418,53.650332,0.943683,21.3021,23.1195,0.9214,0.770191,0.733478,1,0.790083,0.812398,0.30349,0.8943,1.4827,3.12,12,0.26,deedd3f7c96ea1e69c0dcb0930da0a82d69fd4cf06073292b81e090dfecef1fb,6ab462282254dde9da98b27b25c83d9d362b1a8c,b5c8bbd87e14f8b32c775f14b4d4eff170af33579522dcc3f08417b03602502f
abl__mixed_complex__fixed_reduced-term_reward_configuration__seed7__ep00,mixed_complex_component_ablation,mixed_complex,fixed reduced-term reward configuration,existing_current_table7,7,0,4,100,20,ON,0.1,1,0,0,0,48.724858,51.264923,1.197509,21.6,22.9279,0.9421,0.774858,0.746393,1,0.795417,0.78225,0.323318,0.9251,1.6277,2.04,12,0.17,7e1a9a25e7d08359648ba6d00cc3955e79a59c8ae601d2bd4bb153d8df5d7241,6ab462282254dde9da98b27b25c83d9d362b1a8c,b5c8bbd87e14f8b32c775f14b4d4eff170af33579522dcc3f08417b03602502f
abl__mixed_complex__fixed_reduced-term_reward_configuration__seed7__ep01,mixed_complex_component_ablation,mixed_complex,fixed reduced-term reward configuration,existing_current_table7,7,1,4,100,20,ON,0.1,1,0,0,0,48.617726,51.252197,0.963835,21.7961,23.0095,0.9473,0.77596,0.757848,1,0.811506,0.832116,0.367432,0.8972,1.3785,1.83,12,0.1525,7e1a9a25e7d08359648ba6d00cc3955e79a59c8ae601d2bd4bb153d8df5d7241,6ab462282254dde9da98b27b25c83d9d362b1a8c,b5c8bbd87e14f8b32c775f14b4d4eff170af33579522dcc3f08417b03602502f
abl__mixed_complex__fixed_reduced-term_reward_configuration__seed7__ep02,mixed_complex_component_ablation,mixed_complex,fixed reduced-term reward configuration,existing_current_table7,7,2,4,100,20,ON,0.1,1,0,0,0,49.39194,52.952566,1.147312,21.7036,23.0893,0.94,0.764405,0.699641,1,0.828314,0.806476,0.332895,0.7264,1.6248,2.25,12,0.1875,7e1a9a25e7d08359648ba6d00cc3955e79a59c8ae601d2bd4bb153d8df5d7241,6ab462282254dde9da98b27b25c83d9d362b1a8c,b5c8bbd87e14f8b32c775f14b4d4eff170af33579522dcc3f08417b03602502f
abl__mixed_complex__fixed_reduced-term_reward_configuration__seed7__ep03,mixed_complex_component_ablation,mixed_complex,fixed reduced-term reward configuration,existing_current_table7,7,3,4,100,20,ON,0.1,1,0,0,0,48.133439,48.923761,0.969728,21.3435,23.0576,0.9257,0.785823,0.747965,1,0.834527,0.788764,0.32458,0.9818,1.3304,3.29,12,0.274167,7e1a9a25e7d08359648ba6d00cc3955e79a59c8ae601d2bd4bb153d8df5d7241,6ab462282254dde9da98b27b25c83d9d362b1a8c,b5c8bbd87e14f8b32c775f14b4d4eff170af33579522dcc3f08417b03602502f
abl__mixed_complex__fixed_reduced-term_reward_configuration__seed7__ep04,mixed_complex_component_ablation,mixed_complex,fixed reduced-term reward configuration,existing_current_table7,7,4,4,100,20,ON,0.1,1,0,0,0,50.800632,51.174272,1.308066,21.7347,23.1777,0.9377,0.763889,0.698848,1,0.80682,0.788751,0.347736,0.984,1.5822,1.57,12,0.130833,7e1a9a25e7d08359648ba6d00cc3955e79a59c8ae601d2bd4bb153d8df5d7241,6ab462282254dde9da98b27b25c83d9d362b1a8c,b5c8bbd87e14f8b32c775f14b4d4eff170af33579522dcc3f08417b03602502f
abl__mixed_complex__fixed_reduced-term_reward_configuration__seed7__ep05,mixed_complex_component_ablation,mixed_complex,fixed reduced-term reward configuration,existing_current_table7,7,5,4,100,20,ON,0.1,1,0,0,0,51.129906,51.755245,0.9468,21.4377,23.0716,0.9292,0.794276,0.753906,0,0.776318,0.766554,0.31832,0.9418,1.3993,3.32,12,0.276667,7e1a9a25e7d08359648ba6d00cc3955e79a59c8ae601d2bd4bb153d8df5d7241,6ab462282254dde9da98b27b25c83d9d362b1a8c,b5c8bbd87e14f8b32c775f14b4d4eff170af33579522dcc3f08417b03602502f
abl__mixed_complex__fixed_reduced-term_reward_configuration__seed7__ep06,mixed_complex_component_ablation,mixed_complex,fixed reduced-term reward configuration,existing_current_table7,7,6,4,100,20,ON,0.1,1,0,0,0,48.36224,50.686502,1.053934,21.5162,23.0095,0.9351,0.78635,0.725005,1,0.845157,0.769253,0.35077,0.7381,1.317,1.64,12,0.136667,7e1a9a25e7d08359648ba6d00cc3955e79a59c8ae601d2bd4bb153d8df5d7241,6ab462282254dde9da98b27b25c83d9d362b1a8c,b5c8bbd87e14f8b32c775f14b4d4eff170af33579522dcc3f08417b03602502f
abl__mixed_complex__fixed_reduced-term_reward_configuration__seed7__ep07,mixed_complex_component_ablation,mixed_complex,fixed reduced-term reward configuration,existing_current_table7,7,7,4,100,20,ON,0.1,1,0,0,0,46.124979,50.185366,1.175616,21.779,22.9467,0.9491,0.765655,0.726185,0,0.790142,0.7785,0.386273,0.9278,1.4045,3.43,12,0.285833,7e1a9a25e7d08359648ba6d00cc3955e79a59c8ae601d2bd4bb153d8df5d7241,6ab462282254dde9da98b27b25c83d9d362b1a8c,b5c8bbd87e14f8b32c775f14b4d4eff170af33579522dcc3f08417b03602502f
abl__mixed_complex__fixed_reduced-term_reward_configuration__seed7__ep08,mixed_complex_component_ablation,mixed_complex,fixed reduced-term reward configuration,existing_current_table7,7,8,4,100,20,ON,0.1,1,0,0,0,48.118047,48.322912,1.358924,21.7035,23.1823,0.9362,0.753088,0.715261,0,0.78528,0.805614,0.319498,0.9601,1.5639,2.45,12,0.204167,7e1a9a25e7d08359648ba6d00cc3955e79a59c8ae601d2bd4bb153d8df5d7241,6ab462282254dde9da98b27b25c83d9d362b1a8c,b5c8bbd87e14f8b32c775f14b4d4eff170af33579522dcc3f08417b03602502f
abl__mixed_complex__fixed_reduced-term_reward_configuration__seed7__ep09,mixed_complex_component_ablation,mixed_complex,fixed reduced-term reward configuration,existing_current_table7,7,9,4,100,20,ON,0.1,1,0,0,0,49.252271,49.691858,1.149386,21.7889,22.9642,0.9488,0.777649,0.71944,1,0.820938,0.801675,0.305156,0.8304,1.4226,3.22,12,0.268333,7e1a9a25e7d08359648ba6d00cc3955e79a59c8ae601d2bd4bb153d8df5d7241,6ab462282254dde9da98b27b25c83d9d362b1a8c,b5c8bbd87e14f8b32c775f14b4d4eff170af33579522dcc3f08417b03602502f
abl__mixed_complex__w/o_interaction_gate__seed0__ep00,mixed_complex_component_ablation,mixed_complex,w/o interaction gate,existing_current_table7,0,0,4,100,20,ON,0.1,1,0,0,0,49.180991,49.500782,0.81893,21.4445,23.0091,0.932,0.781308,0.695808,0,0.829369,0.823024,0.321153,0.8754,1.3039,3.22,12,0.268333,82ba5bbb53bf568f083644b7e80e5d6a777836780d8d6584176ea0032678327d,6ab462282254dde9da98b27b25c83d9d362b1a8c,20cecc9854b94ea3deddf50ea2a02c71bbcfbedcef76a91b70aba0c3cc58683b
abl__mixed_complex__w/o_interaction_gate__seed0__ep01,mixed_complex_component_ablation,mixed_complex,w/o interaction gate,existing_current_table7,0,1,4,100,20,ON,0.1,1,0,0,0,46.719536,49.480782,0.656948,21.4797,23.1342,0.9285,0.784568,0.734711,0,0.865702,0.823414,0.294488,0.7839,1.3297,2.58,12,0.215,82ba5bbb53bf568f083644b7e80e5d6a777836780d8d6584176ea0032678327d,6ab462282254dde9da98b27b25c83d9d362b1a8c,20cecc9854b94ea3deddf50ea2a02c71bbcfbedcef76a91b70aba0c3cc58683b
abl__mixed_complex__w/o_interaction_gate__seed0__ep02,mixed_complex_component_ablation,mixed_complex,w/o interaction gate,existing_current_table7,0,2,4,100,20,ON,0.1,1,0,0,0,49.146682,49.490782,0.767144,21.5451,22.9326,0.9395,0.777372,0.690828,1,0.803015,0.766462,0.306338,0.9177,1.6748,3.38,12,0.281667,82ba5bbb53bf568f083644b7e80e5d6a777836780d8d6584176ea0032678327d,6ab462282254dde9da98b27b25c83d9d362b1a8c,20cecc9854b94ea3deddf50ea2a02c71bbcfbedcef76a91b70aba0c3cc58683b
abl__mixed_complex__w/o_interaction_gate__seed0__ep03,mixed_complex_component_ablation,mixed_complex,w/o interaction gate,existing_current_table7,0,3,4,100,20,ON,0.1,1,0,0,0,46.597245,49.490782,0.692061,21.7799,23.0527,0.9448,0.796159,0.704538,0,0.736163,0.815798,0.313056,0.9611,1.3427,3.01,12,0.250833,82ba5bbb53bf568f083644b7e80e5d6a777836780d8d6584176ea0032678327d,6ab462282254dde9da98b27b25c83d9d362b1a8c,20cecc9854b94ea3deddf50ea2a02c71bbcfbedcef76a91b70aba0c3cc58683b
abl__mixed_complex__w/o_interaction_gate__seed0__ep04,mixed_complex_component_ablation,mixed_complex,w/o interaction gate,existing_current_table7,0,4,4,100,20,ON,0.1,1,0,0,0,46.447865,49.490782,0.923944,21.5378,23.1777,0.9292,0.789358,0.724399,1,0.797921,0.767383,0.290442,0.8416,1.313,3.35,12,0.279167,82ba5bbb53bf568f083644b7e80e5d6a777836780d8d6584176ea0032678327d,6ab462282254dde9da98b27b25c83d9d362b1a8c,20cecc9854b94ea3deddf50ea2a02c71bbcfbedcef76a91b70aba0c3cc58683b
abl__mixed_complex__w/o_interaction_gate__seed0__ep05,mixed_complex_component_ablation,mixed_complex,w/o interaction gate,existing_current_table7,0,5,4,100,20,ON,0.1,1,0,0,0,46.043664,49.490782,0.711594,21.2147,23.1388,0.9168,0.794719,0.698609,1,0.791293,0.813018,0.29492,0.9129,1.4464,3.18,12,0.265,82ba5bbb53bf568f083644b7e80e5d6a777836780d8d6584176ea0032678327d,6ab462282254dde9da98b27b25c83d9d362b1a8c,20cecc9854b94ea3deddf50ea2a02c71bbcfbedcef76a91b70aba0c3cc58683b
