record_id,protocol_id,scenario,method,training_seed,evaluation_episode_index,robot_count,policy_checkpoint_reused_from_main,safety_envelope,A_star_guide,ORCA_style_prior,velocity_slew_limits,pedestrian_limiter,lidar_safety_filter,robot_robot_shield,control_step_s,successful_robots,fully_successful_episode,collision_episode,rr_collision_count,rp_collision_count,obstacle_collision_count,timeout_failure_count,deadlock_failure_count,rr_near_miss_count,rp_near_miss_count,average_completion_time_s,makespan_s,average_waiting_time_s,average_path_length_m,astar_reference_path_length_m,executed_to_astar_ratio,trajectory_straightness,min_rr_center_distance_m,min_rp_center_distance_m,pre_filter_min_pred_rr_distance_m,pre_filter_min_pred_rp_distance_m,checkpoint_sha256
safetyoff__dynamic_pedestrians__MADDPG-style__seed2__ep06,safety_off_evaluation,dynamic_pedestrians,MADDPG-style,2,6,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,0,1,30.95,34.09,1.186,17.23,12.8368,1.3422,0.7117,0.714,0.6656,0.5712,0.5325,656b5a2950388f1e8c3ac5af14a6ff77d248c8267b7e5c4bc8dfbe0218789a38
safetyoff__dynamic_pedestrians__MADDPG-style__seed2__ep07,safety_off_evaluation,dynamic_pedestrians,MADDPG-style,2,7,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,2,0,1,1,1,0,0,0,1,1,34.58,38.19,1.657,17.08,N/A (episode terminated early),N/A (early termination),0.7318,0.2595,0.4034,0.2076,0.3227,656b5a2950388f1e8c3ac5af14a6ff77d248c8267b7e5c4bc8dfbe0218789a38
safetyoff__dynamic_pedestrians__MADDPG-style__seed2__ep08,safety_off_evaluation,dynamic_pedestrians,MADDPG-style,2,8,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,2,0,1,0,1,1,0,0,1,1,34.73,38.86,1.499,18.03,N/A (episode terminated early),N/A (early termination),0.7324,0.4353,0.4425,0.3482,0.354,656b5a2950388f1e8c3ac5af14a6ff77d248c8267b7e5c4bc8dfbe0218789a38
safetyoff__dynamic_pedestrians__MADDPG-style__seed2__ep09,safety_off_evaluation,dynamic_pedestrians,MADDPG-style,2,9,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,1,0,1,1,1,1,0,0,1,1,33.45,36.48,1.019,17.13,N/A (episode terminated early),N/A (early termination),0.7699,0.3279,0.4031,0.2623,0.3225,656b5a2950388f1e8c3ac5af14a6ff77d248c8267b7e5c4bc8dfbe0218789a38
safetyoff__dynamic_pedestrians__MADDPG-style__seed3__ep00,safety_off_evaluation,dynamic_pedestrians,MADDPG-style,3,0,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,3,0,1,0,0,1,0,0,0,0,37.1,41.04,1.624,17.86,N/A (episode terminated early),N/A (early termination),0.7133,0.5536,0.7053,0.4429,0.5642,0102f4da9e9216ccef46082fd9d22153a63eb42c8ee3a3367744f62bfc2bb4b0
safetyoff__dynamic_pedestrians__MADDPG-style__seed3__ep01,safety_off_evaluation,dynamic_pedestrians,MADDPG-style,3,1,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,3,0,1,0,1,0,0,0,1,1,32.53,36.08,2.633,18.23,N/A (episode terminated early),N/A (early termination),0.7243,0.4212,0.516,0.337,0.4128,0102f4da9e9216ccef46082fd9d22153a63eb42c8ee3a3367744f62bfc2bb4b0
safetyoff__dynamic_pedestrians__MADDPG-style__seed3__ep02,safety_off_evaluation,dynamic_pedestrians,MADDPG-style,3,2,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,1,0,1,1,1,1,0,0,1,1,36.96,40.1,0.955,18.19,N/A (episode terminated early),N/A (early termination),0.7435,0.2673,0.3808,0.2138,0.3046,0102f4da9e9216ccef46082fd9d22153a63eb42c8ee3a3367744f62bfc2bb4b0
safetyoff__dynamic_pedestrians__MADDPG-style__seed3__ep03,safety_off_evaluation,dynamic_pedestrians,MADDPG-style,3,3,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,3,0,1,0,1,0,0,0,1,1,37.91,43.33,2.621,18.45,N/A (episode terminated early),N/A (early termination),0.7007,0.4201,0.3964,0.3361,0.3171,0102f4da9e9216ccef46082fd9d22153a63eb42c8ee3a3367744f62bfc2bb4b0
safetyoff__dynamic_pedestrians__MADDPG-style__seed3__ep04,safety_off_evaluation,dynamic_pedestrians,MADDPG-style,3,4,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,2,0,1,1,1,0,0,0,1,1,36.12,39.74,0.704,17.86,N/A (episode terminated early),N/A (early termination),0.7491,0.3419,0.4204,0.2735,0.3363,0102f4da9e9216ccef46082fd9d22153a63eb42c8ee3a3367744f62bfc2bb4b0
safetyoff__dynamic_pedestrians__MADDPG-style__seed3__ep05,safety_off_evaluation,dynamic_pedestrians,MADDPG-style,3,5,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,2,0,1,0,1,1,0,0,1,1,36.55,39.99,1.225,18.17,N/A (episode terminated early),N/A (early termination),0.7128,0.3785,0.3627,0.3028,0.2902,0102f4da9e9216ccef46082fd9d22153a63eb42c8ee3a3367744f62bfc2bb4b0
safetyoff__dynamic_pedestrians__MADDPG-style__seed3__ep06,safety_off_evaluation,dynamic_pedestrians,MADDPG-style,3,6,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,0,1,37.03,42.05,2.545,18.03,12.824,1.406,0.756,0.7458,0.6561,0.5966,0.5249,0102f4da9e9216ccef46082fd9d22153a63eb42c8ee3a3367744f62bfc2bb4b0
safetyoff__dynamic_pedestrians__MADDPG-style__seed3__ep07,safety_off_evaluation,dynamic_pedestrians,MADDPG-style,3,7,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,2,0,1,0,1,1,0,0,1,1,37.23,40.77,1.289,17.41,N/A (episode terminated early),N/A (early termination),0.6854,0.402,0.4994,0.3216,0.3995,0102f4da9e9216ccef46082fd9d22153a63eb42c8ee3a3367744f62bfc2bb4b0
safetyoff__dynamic_pedestrians__MADDPG-style__seed3__ep08,safety_off_evaluation,dynamic_pedestrians,MADDPG-style,3,8,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,2,0,1,1,1,0,0,0,1,1,31.44,34.87,2.91,18.32,N/A (episode terminated early),N/A (early termination),0.7301,0.3252,0.476,0.2602,0.3808,0102f4da9e9216ccef46082fd9d22153a63eb42c8ee3a3367744f62bfc2bb4b0
safetyoff__dynamic_pedestrians__MADDPG-style__seed3__ep09,safety_off_evaluation,dynamic_pedestrians,MADDPG-style,3,9,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,1,0,37.93,43.37,2.962,17.19,12.8076,1.3422,0.7003,0.5498,0.7577,0.4398,0.6062,0102f4da9e9216ccef46082fd9d22153a63eb42c8ee3a3367744f62bfc2bb4b0
safetyoff__dynamic_pedestrians__MADDPG-style__seed4__ep00,safety_off_evaluation,dynamic_pedestrians,MADDPG-style,4,0,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,3,0,1,0,1,0,0,0,1,1,31.47,34.92,2.829,18.44,N/A (episode terminated early),N/A (early termination),0.6767,0.3855,0.4231,0.3084,0.3385,7cd8e17820e512a3f842a0f68bd27b7bf2ac3d8be10b9cd054b3857fa2c7fb2c
safetyoff__dynamic_pedestrians__MADDPG-style__seed4__ep01,safety_off_evaluation,dynamic_pedestrians,MADDPG-style,4,1,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,1,0,1,1,1,1,0,0,1,1,32.76,36.77,2.928,18,N/A (episode terminated early),N/A (early termination),0.6889,0.2759,0.4633,0.2207,0.3706,7cd8e17820e512a3f842a0f68bd27b7bf2ac3d8be10b9cd054b3857fa2c7fb2c
safetyoff__dynamic_pedestrians__MADDPG-style__seed4__ep02,safety_off_evaluation,dynamic_pedestrians,MADDPG-style,4,2,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,0,0,31.62,36.01,1.083,18.22,12.7837,1.4253,0.7123,0.7036,0.7797,0.5629,0.6238,7cd8e17820e512a3f842a0f68bd27b7bf2ac3d8be10b9cd054b3857fa2c7fb2c
safetyoff__dynamic_pedestrians__MADDPG-style__seed4__ep03,safety_off_evaluation,dynamic_pedestrians,MADDPG-style,4,3,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,0,1,33.43,37.33,2.141,18,12.828,1.4032,0.6832,0.7315,0.5776,0.5852,0.4621,7cd8e17820e512a3f842a0f68bd27b7bf2ac3d8be10b9cd054b3857fa2c7fb2c
safetyoff__dynamic_pedestrians__MADDPG-style__seed4__ep04,safety_off_evaluation,dynamic_pedestrians,MADDPG-style,4,4,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,1,1,36.35,41.04,2.944,17.89,12.81,1.3966,0.693,0.4555,0.6342,0.3644,0.5074,7cd8e17820e512a3f842a0f68bd27b7bf2ac3d8be10b9cd054b3857fa2c7fb2c
safetyoff__dynamic_pedestrians__MADDPG-style__seed4__ep05,safety_off_evaluation,dynamic_pedestrians,MADDPG-style,4,5,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,1,0,1,1,1,1,0,0,1,1,30.63,33.12,2.751,18.05,N/A (episode terminated early),N/A (early termination),0.7133,0.3109,0.5245,0.2487,0.4196,7cd8e17820e512a3f842a0f68bd27b7bf2ac3d8be10b9cd054b3857fa2c7fb2c
safetyoff__dynamic_pedestrians__MADDPG-style__seed4__ep06,safety_off_evaluation,dynamic_pedestrians,MADDPG-style,4,6,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,1,1,34.65,39.32,1.43,17.96,12.7917,1.404,0.755,0.5022,0.6222,0.4018,0.4978,7cd8e17820e512a3f842a0f68bd27b7bf2ac3d8be10b9cd054b3857fa2c7fb2c
safetyoff__dynamic_pedestrians__MADDPG-style__seed4__ep07,safety_off_evaluation,dynamic_pedestrians,MADDPG-style,4,7,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,1,1,37.46,41.91,0.82,18.43,12.8263,1.4369,0.7538,0.471,0.5664,0.3768,0.4531,7cd8e17820e512a3f842a0f68bd27b7bf2ac3d8be10b9cd054b3857fa2c7fb2c
safetyoff__dynamic_pedestrians__MADDPG-style__seed4__ep08,safety_off_evaluation,dynamic_pedestrians,MADDPG-style,4,8,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,3,0,1,0,1,0,0,0,1,1,37.24,40.47,2.24,17.87,N/A (episode terminated early),N/A (early termination),0.7331,0.4239,0.5193,0.3391,0.4154,7cd8e17820e512a3f842a0f68bd27b7bf2ac3d8be10b9cd054b3857fa2c7fb2c
safetyoff__dynamic_pedestrians__MADDPG-style__seed4__ep09,safety_off_evaluation,dynamic_pedestrians,MADDPG-style,4,9,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,3,0,1,0,0,1,1,0,0,1,36.22,40.7,1.699,18,N/A (episode terminated early),N/A (early termination),0.7025,0.6891,0.5745,0.5513,0.4596,7cd8e17820e512a3f842a0f68bd27b7bf2ac3d8be10b9cd054b3857fa2c7fb2c
safetyoff__dynamic_pedestrians__MADDPG-style__seed5__ep00,safety_off_evaluation,dynamic_pedestrians,MADDPG-style,5,0,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,2,0,1,0,1,1,0,0,1,1,36.79,40.04,1.482,18.07,N/A (episode terminated early),N/A (early termination),0.7221,0.408,0.3736,0.3264,0.2989,e64b997c2083e072d9e46c5cadf5057466da9c9a08b370e3f938098054510aee
safetyoff__dynamic_pedestrians__MADDPG-style__seed5__ep01,safety_off_evaluation,dynamic_pedestrians,MADDPG-style,5,1,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,1,0,36.46,40.87,1.17,18.35,12.8201,1.4313,0.7486,0.5475,0.831,0.438,0.6648,e64b997c2083e072d9e46c5cadf5057466da9c9a08b370e3f938098054510aee
safetyoff__dynamic_pedestrians__MADDPG-style__seed5__ep02,safety_off_evaluation,dynamic_pedestrians,MADDPG-style,5,2,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,3,0,1,0,1,0,0,0,1,1,33.35,37.07,1.431,17.3,N/A (episode terminated early),N/A (early termination),0.6911,0.3659,0.4125,0.2927,0.33,e64b997c2083e072d9e46c5cadf5057466da9c9a08b370e3f938098054510aee
safetyoff__dynamic_pedestrians__MADDPG-style__seed5__ep03,safety_off_evaluation,dynamic_pedestrians,MADDPG-style,5,3,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,3,0,1,0,1,0,0,0,1,1,35.2,40.24,2.623,17.57,N/A (episode terminated early),N/A (early termination),0.7464,0.4212,0.4668,0.337,0.3734,e64b997c2083e072d9e46c5cadf5057466da9c9a08b370e3f938098054510aee
safetyoff__dynamic_pedestrians__MADDPG-style__seed5__ep04,safety_off_evaluation,dynamic_pedestrians,MADDPG-style,5,4,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,2,0,1,1,1,0,0,0,1,1,37.34,40.54,0.889,17.04,N/A (episode terminated early),N/A (early termination),0.7335,0.329,0.5075,0.2632,0.406,e64b997c2083e072d9e46c5cadf5057466da9c9a08b370e3f938098054510aee
safetyoff__dynamic_pedestrians__MADDPG-style__seed5__ep05,safety_off_evaluation,dynamic_pedestrians,MADDPG-style,5,5,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,0,1,33.92,36.95,2.705,17.31,12.8037,1.352,0.688,0.5712,0.6028,0.457,0.4822,e64b997c2083e072d9e46c5cadf5057466da9c9a08b370e3f938098054510aee
safetyoff__dynamic_pedestrians__MADDPG-style__seed5__ep06,safety_off_evaluation,dynamic_pedestrians,MADDPG-style,5,6,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,1,0,1,1,1,1,0,0,1,1,31.98,34.6,1.553,18.04,N/A (episode terminated early),N/A (early termination),0.7572,0.3543,0.4209,0.2834,0.3367,e64b997c2083e072d9e46c5cadf5057466da9c9a08b370e3f938098054510aee
safetyoff__dynamic_pedestrians__MADDPG-style__seed5__ep07,safety_off_evaluation,dynamic_pedestrians,MADDPG-style,5,7,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,1,1,32.62,35.5,2.518,17.61,12.824,1.3732,0.7482,0.5102,0.6655,0.4082,0.5324,e64b997c2083e072d9e46c5cadf5057466da9c9a08b370e3f938098054510aee
safetyoff__dynamic_pedestrians__MADDPG-style__seed5__ep08,safety_off_evaluation,dynamic_pedestrians,MADDPG-style,5,8,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,0,1,37.36,40.95,1.802,17.77,12.812,1.387,0.716,0.6086,0.696,0.4869,0.5568,e64b997c2083e072d9e46c5cadf5057466da9c9a08b370e3f938098054510aee
safetyoff__dynamic_pedestrians__MADDPG-style__seed5__ep09,safety_off_evaluation,dynamic_pedestrians,MADDPG-style,5,9,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,1,1,36.32,41.19,0.743,17.82,12.8016,1.392,0.7375,0.472,0.5647,0.3776,0.4518,e64b997c2083e072d9e46c5cadf5057466da9c9a08b370e3f938098054510aee
safetyoff__dynamic_pedestrians__MADDPG-style__seed6__ep00,safety_off_evaluation,dynamic_pedestrians,MADDPG-style,6,0,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,1,1,30.95,34.22,1.495,17.16,12.7897,1.3417,0.7286,0.4478,0.5485,0.3582,0.4388,55ab5e18005370f7641f6c74aa68d386319af0225724805412c14f44c0ea8343
safetyoff__dynamic_pedestrians__MADDPG-style__seed6__ep01,safety_off_evaluation,dynamic_pedestrians,MADDPG-style,6,1,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,3,0,1,0,1,0,0,0,1,1,34.78,39.87,2.013,18.12,N/A (episode terminated early),N/A (early termination),0.7193,0.3805,0.4675,0.3044,0.374,55ab5e18005370f7641f6c74aa68d386319af0225724805412c14f44c0ea8343
safetyoff__dynamic_pedestrians__MADDPG-style__seed6__ep02,safety_off_evaluation,dynamic_pedestrians,MADDPG-style,6,2,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,0,0,35.9,40.24,2.367,18.02,12.7817,1.4098,0.7545,0.6468,0.743,0.5174,0.5944,55ab5e18005370f7641f6c74aa68d386319af0225724805412c14f44c0ea8343
safetyoff__dynamic_pedestrians__MADDPG-style__seed6__ep03,safety_off_evaluation,dynamic_pedestrians,MADDPG-style,6,3,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,0,1,36.35,41.04,2.838,17.36,12.8184,1.3543,0.7276,0.6972,0.5897,0.5578,0.4718,55ab5e18005370f7641f6c74aa68d386319af0225724805412c14f44c0ea8343
safetyoff__dynamic_pedestrians__MADDPG-style__seed6__ep04,safety_off_evaluation,dynamic_pedestrians,MADDPG-style,6,4,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,1,0,1,1,1,1,0,0,1,1,32.79,36.56,2.57,18.09,N/A (episode terminated early),N/A (early termination),0.6728,0.357,0.4674,0.2856,0.3739,55ab5e18005370f7641f6c74aa68d386319af0225724805412c14f44c0ea8343
safetyoff__dynamic_pedestrians__MADDPG-style__seed6__ep05,safety_off_evaluation,dynamic_pedestrians,MADDPG-style,6,5,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,2,0,1,0,1,1,0,0,1,1,30.91,33.61,2.918,17.87,N/A (episode terminated early),N/A (early termination),0.7424,0.379,0.4777,0.3032,0.3822,55ab5e18005370f7641f6c74aa68d386319af0225724805412c14f44c0ea8343
safetyoff__dynamic_pedestrians__MADDPG-style__seed6__ep06,safety_off_evaluation,dynamic_pedestrians,MADDPG-style,6,6,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,3,0,1,0,1,0,0,0,1,1,33.71,37.03,1.433,18.49,N/A (episode terminated early),N/A (early termination),0.7573,0.4467,0.355,0.3574,0.284,55ab5e18005370f7641f6c74aa68d386319af0225724805412c14f44c0ea8343
safetyoff__dynamic_pedestrians__MADDPG-style__seed6__ep07,safety_off_evaluation,dynamic_pedestrians,MADDPG-style,6,7,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,2,0,1,1,1,0,0,0,1,1,31.51,35.84,1.628,18.48,N/A (episode terminated early),N/A (early termination),0.7256,0.3335,0.469,0.2668,0.3752,55ab5e18005370f7641f6c74aa68d386319af0225724805412c14f44c0ea8343
safetyoff__dynamic_pedestrians__MADDPG-style__seed6__ep08,safety_off_evaluation,dynamic_pedestrians,MADDPG-style,6,8,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,3,0,1,0,0,1,1,0,1,0,36.16,39.5,2.189,17.32,N/A (episode terminated early),N/A (early termination),0.6985,0.4782,0.7194,0.3826,0.5755,55ab5e18005370f7641f6c74aa68d386319af0225724805412c14f44c0ea8343
safetyoff__dynamic_pedestrians__MADDPG-style__seed6__ep09,safety_off_evaluation,dynamic_pedestrians,MADDPG-style,6,9,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,1,1,34.94,39.39,2.215,17.08,12.8006,1.3343,0.7231,0.5265,0.594,0.4212,0.4752,55ab5e18005370f7641f6c74aa68d386319af0225724805412c14f44c0ea8343
safetyoff__dynamic_pedestrians__MADDPG-style__seed7__ep00,safety_off_evaluation,dynamic_pedestrians,MADDPG-style,7,0,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,1,0,32.96,35.95,1.855,17.31,12.7997,1.3524,0.6874,0.4814,0.7804,0.3851,0.6243,65a79fa7953143f37d69a4298069a2c482d0277f8c6220ea84382484544d4211
safetyoff__dynamic_pedestrians__MADDPG-style__seed7__ep01,safety_off_evaluation,dynamic_pedestrians,MADDPG-style,7,1,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,0,0,33.28,37.77,1.098,17.17,12.8093,1.3404,0.7429,0.6708,0.7996,0.5366,0.6397,65a79fa7953143f37d69a4298069a2c482d0277f8c6220ea84382484544d4211
safetyoff__dynamic_pedestrians__MADDPG-style__seed7__ep02,safety_off_evaluation,dynamic_pedestrians,MADDPG-style,7,2,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,1,0,36.69,40.95,0.875,18.11,12.7926,1.4157,0.7294,0.4734,0.719,0.3787,0.5752,65a79fa7953143f37d69a4298069a2c482d0277f8c6220ea84382484544d4211
safetyoff__dynamic_pedestrians__MADDPG-style__seed7__ep03,safety_off_evaluation,dynamic_pedestrians,MADDPG-style,7,3,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,3,0,1,0,1,0,0,0,1,1,34.12,38.93,1.555,18.36,N/A (episode terminated early),N/A (early termination),0.733,0.4479,0.4268,0.3583,0.3414,65a79fa7953143f37d69a4298069a2c482d0277f8c6220ea84382484544d4211
safetyoff__dynamic_pedestrians__MADDPG-style__seed7__ep04,safety_off_evaluation,dynamic_pedestrians,MADDPG-style,7,4,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,1,0,36.65,41.15,2.182,18.02,12.7963,1.4082,0.7147,0.5184,0.7449,0.4147,0.5959,65a79fa7953143f37d69a4298069a2c482d0277f8c6220ea84382484544d4211
safetyoff__dynamic_pedestrians__MADDPG-style__seed7__ep05,safety_off_evaluation,dynamic_pedestrians,MADDPG-style,7,5,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,3,0,1,0,1,0,0,0,1,1,31.25,34.14,1.547,18.33,N/A (episode terminated early),N/A (early termination),0.7342,0.4243,0.4384,0.3394,0.3507,65a79fa7953143f37d69a4298069a2c482d0277f8c6220ea84382484544d4211
safetyoff__dynamic_pedestrians__MADDPG-style__seed7__ep06,safety_off_evaluation,dynamic_pedestrians,MADDPG-style,7,6,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,1,1,31.59,34.37,1.108,17.15,12.8126,1.3385,0.7302,0.4738,0.6277,0.379,0.5022,65a79fa7953143f37d69a4298069a2c482d0277f8c6220ea84382484544d4211
safetyoff__dynamic_pedestrians__MADDPG-style__seed7__ep07,safety_off_evaluation,dynamic_pedestrians,MADDPG-style,7,7,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,2,0,1,1,1,0,0,0,1,1,33.22,37.95,2.816,17.76,N/A (episode terminated early),N/A (early termination),0.7441,0.3071,0.5299,0.2457,0.4239,65a79fa7953143f37d69a4298069a2c482d0277f8c6220ea84382484544d4211
safetyoff__dynamic_pedestrians__MADDPG-style__seed7__ep08,safety_off_evaluation,dynamic_pedestrians,MADDPG-style,7,8,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,3,0,1,0,1,0,0,0,1,1,37.6,40.7,1.603,17.5,N/A (episode terminated early),N/A (early termination),0.6797,0.3819,0.3688,0.3055,0.295,65a79fa7953143f37d69a4298069a2c482d0277f8c6220ea84382484544d4211
safetyoff__dynamic_pedestrians__MADDPG-style__seed7__ep09,safety_off_evaluation,dynamic_pedestrians,MADDPG-style,7,9,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,1,0,35.58,39.94,2.858,17.27,12.8218,1.3469,0.7172,0.5225,0.7523,0.418,0.6018,65a79fa7953143f37d69a4298069a2c482d0277f8c6220ea84382484544d4211
safetyoff__mixed_complex__MADDPG-style__seed0__ep00,safety_off_evaluation,mixed_complex,MADDPG-style,0,0,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,0,1,49.65,53.71,1.193,18.46,23.0091,0.8023,0.7568,0.69,0.624,0.552,0.4992,123843d5f0936dc739f563b8fa202a9fdc32ee41f6ea2205276c188101cc4fe1
safetyoff__mixed_complex__MADDPG-style__seed0__ep01,safety_off_evaluation,mixed_complex,MADDPG-style,0,1,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,2,0,1,0,1,1,0,0,1,1,47.8,54.46,0.712,18.2,N/A (episode terminated early),N/A (early termination),0.7479,0.4303,0.4138,0.3442,0.331,123843d5f0936dc739f563b8fa202a9fdc32ee41f6ea2205276c188101cc4fe1
safetyoff__mixed_complex__MADDPG-style__seed0__ep02,safety_off_evaluation,mixed_complex,MADDPG-style,0,2,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,0,0,45.49,50.57,1.442,17.17,22.9326,0.7487,0.7107,0.5674,0.7572,0.4539,0.6058,123843d5f0936dc739f563b8fa202a9fdc32ee41f6ea2205276c188101cc4fe1
safetyoff__mixed_complex__MADDPG-style__seed0__ep03,safety_off_evaluation,mixed_complex,MADDPG-style,0,3,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,1,0,52.32,57.71,1.329,17.1005,23.0527,0.7418,0.7479,0.4699,0.8045,0.3759,0.6436,123843d5f0936dc739f563b8fa202a9fdc32ee41f6ea2205276c188101cc4fe1
safetyoff__mixed_complex__MADDPG-style__seed0__ep04,safety_off_evaluation,mixed_complex,MADDPG-style,0,4,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,1,1,50.97,55.71,1.083,17.49,23.1777,0.7546,0.7141,0.5462,0.6959,0.437,0.5567,123843d5f0936dc739f563b8fa202a9fdc32ee41f6ea2205276c188101cc4fe1
safetyoff__mixed_complex__MADDPG-style__seed0__ep05,safety_off_evaluation,mixed_complex,MADDPG-style,0,5,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,3,0,1,0,0,1,0,0,1,1,51.97,59,2.937,18.23,N/A (episode terminated early),N/A (early termination),0.7596,0.4829,0.5866,0.3863,0.4693,123843d5f0936dc739f563b8fa202a9fdc32ee41f6ea2205276c188101cc4fe1
safetyoff__mixed_complex__MADDPG-style__seed0__ep06,safety_off_evaluation,mixed_complex,MADDPG-style,0,6,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,0,1,47.51,51.89,2.107,17.81,22.9948,0.7745,0.6942,0.7388,0.6468,0.591,0.5174,123843d5f0936dc739f563b8fa202a9fdc32ee41f6ea2205276c188101cc4fe1
safetyoff__mixed_complex__MADDPG-style__seed0__ep07,safety_off_evaluation,mixed_complex,MADDPG-style,0,7,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,3,0,1,0,1,0,0,0,1,1,46.5,50.55,0.714,17.13,N/A (episode terminated early),N/A (early termination),0.7409,0.4264,0.4948,0.3411,0.3958,123843d5f0936dc739f563b8fa202a9fdc32ee41f6ea2205276c188101cc4fe1
safetyoff__mixed_complex__MADDPG-style__seed0__ep08,safety_off_evaluation,mixed_complex,MADDPG-style,0,8,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,2,0,1,0,1,1,0,0,1,1,47.82,54.1,2.599,18.16,N/A (episode terminated early),N/A (early termination),0.6814,0.4049,0.5181,0.3239,0.4145,123843d5f0936dc739f563b8fa202a9fdc32ee41f6ea2205276c188101cc4fe1
